Season,Name,Team,Spd,GB/FB,LD%,GB%,FB%,IFFB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,EV,LA,Barrel%,maxEV,HardHit%,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%,wOBA,K%,BB%,NameASCII,PlayerId,MLBAMID
2021,Ian Happ,CHC,4.010055004,1.378640776,0.207119741,0.459546925,0.333333333,0.08737864,0.4038,0.3173,0.2788,0.1571,0.5,0.3429,89.51633987,9.942777746,0.1122,112.107,0.4103,0.263,0.6872,0.4378,0.5259,0.7991,0.7025,0.412,0.5832,0.1302,0.1698,0.3,0.32818826,0.291588785,0.11588785,Ian Happ,17919,664023
2021,Cedric Mullins,BAL,6.111196526,0.948453608,0.199152542,0.389830508,0.411016949,0.12371134,0.4357,0.3237,0.2407,0.1494,0.5187,0.332,89.38604982,14.80088758,0.0807,109.662,0.3913,0.3002,0.6448,0.4505,0.7169,0.8777,0.8173,0.4362,0.5911,0.0823,0.1727,0.255,0.371687802,0.185185185,0.087407407,Cedric Mullins,17929,656775
2021,Ty France,SEA,1.92636229,1.452702702,0.229299363,0.456475583,0.314225053,0.074324324,0.38,0.3843,0.2357,0.172,0.4926,0.3355,88.50340758,11.02889378,0.0679,111.086,0.3885,0.3409,0.738,0.5029,0.6832,0.9223,0.8264,0.4081,0.58,0.0873,0.1404,0.2277,0.353049149,0.163076923,0.07076923,Ty France,17982,664034
2021,Tyler Stephenson,CIN,1.712513628,1.985714285,0.253571428,0.496428571,0.25,0.057142857,0.3357,0.3143,0.35,0.1214,0.5821,0.2964,88.40358283,7.411577341,0.0536,106.6,0.3821,0.2452,0.6369,0.4039,0.687,0.914,0.832,0.4052,0.6244,0.0679,0.1959,0.2638,0.346121994,0.186567164,0.101990049,Tyler Stephenson,17988,663886
2021,David Fletcher,LAA,5.200526275,1.727848101,0.234458259,0.484902309,0.280639431,0.164556962,0.3106,0.3316,0.3578,0.2321,0.5951,0.1728,82.26487595,8.37039458,0,107.884,0.1553,0.327,0.6135,0.463,0.8346,0.9613,0.9143,0.4748,0.6541,0.0397,0.216,0.2556,0.27317665,0.090225563,0.046616541,David Fletcher,17992,664058
2021,Paul DeJong,STL,3.965134541,0.806722689,0.156862745,0.376470588,0.466666666,0.100840336,0.4353,0.3412,0.2235,0.1647,0.4902,0.3451,86.33176317,16.38898016,0.1059,109.462,0.3529,0.32,0.7585,0.5006,0.5791,0.8337,0.738,0.4119,0.5522,0.1312,0.1337,0.2649,0.293477725,0.256218905,0.087064676,Paul DeJong,18015,657557
2021,Harrison Bader,STL,4.030967173,1.042735042,0.158450704,0.429577464,0.41197183,0.128205128,0.4437,0.3239,0.2324,0.2148,0.4789,0.3063,86.22817176,13.28693659,0.0704,111.476,0.3169,0.3453,0.6407,0.4697,0.6372,0.8762,0.7745,0.4212,0.601,0.1059,0.1866,0.2926,0.330698656,0.211970074,0.06733167,Harrison Bader,18030,664056
2021,Jake Cronenworth,SDP,4.863567336,1.167630057,0.217118997,0.421711899,0.361169102,0.104046242,0.3437,0.3851,0.2712,0.1636,0.5404,0.2961,88.55515625,12.49416838,0.0717,110.758,0.3463,0.2694,0.6262,0.4275,0.7479,0.9407,0.8731,0.4431,0.6019,0.0542,0.2021,0.2563,0.340724383,0.139968895,0.085536547,Jake Cronenworth,18036,630105
2021,Dylan Moore,SEA,6.62266865,0.627272727,0.178899082,0.316513761,0.504587155,0.136363636,0.4009,0.3468,0.2523,0.2432,0.518,0.2387,86.54587156,20.40105585,0.0856,110.255,0.3333,0.2462,0.6275,0.4098,0.646,0.8176,0.7587,0.4291,0.6366,0.0989,0.2114,0.3103,0.271076088,0.294429708,0.106100795,Dylan Moore,18042,664238
2021,LaMonte Wade Jr.,SFG,5.759915951,0.736363636,0.232931726,0.325301204,0.441767068,0.09090909,0.4685,0.315,0.2165,0.1142,0.5118,0.374,90.13132216,19.77019994,0.1063,109.307,0.4134,0.2637,0.6996,0.4556,0.6494,0.9004,0.8191,0.4403,0.5984,0.0824,0.1661,0.2486,0.343057291,0.2335958,0.086614173,LaMonte Wade Jr.,18126,664774
2021,Seth Brown,OAK,5.022495077,0.628865979,0.18556701,0.314432989,0.5,0.154639175,0.433,0.3505,0.2165,0.2165,0.4433,0.3402,88.8675298,20.91675308,0.1392,113.738,0.4021,0.2949,0.6693,0.4483,0.4858,0.8204,0.6905,0.4097,0.5765,0.1388,0.1642,0.303,0.314568035,0.28990228,0.074918566,Seth Brown,18171,664913
2021,Dansby Swanson,ATL,4.175810096,0.988372093,0.199063231,0.398126463,0.402810304,0.087209302,0.4406,0.324,0.2354,0.1259,0.5431,0.331,89.25831565,14.11044533,0.1142,109.55,0.4242,0.2907,0.7397,0.4808,0.5718,0.8104,0.7272,0.4234,0.6141,0.1311,0.1497,0.2808,0.32243696,0.255742725,0.079632465,Dansby Swanson,18314,621020
2021,Kyle Tucker,HOU,5.266371025,0.76344086,0.21718377,0.338902147,0.443914081,0.043010752,0.3587,0.4228,0.2185,0.1021,0.5059,0.3919,91.4451074,17.59040545,0.1158,111.101,0.4704,0.3076,0.8262,0.5239,0.6957,0.8842,0.8196,0.417,0.5802,0.0945,0.1032,0.1977,0.382518369,0.158730158,0.093474426,Kyle Tucker,18345,663656
2021,Austin Riley,ATL,1.98468977,1.037974683,0.25116279,0.381395348,0.36744186,0.101265822,0.4163,0.3488,0.2349,0.1953,0.4512,0.3535,90.09321026,14.17400423,0.1326,114.217,0.4558,0.3463,0.7458,0.5013,0.6273,0.8202,0.7387,0.3881,0.6329,0.131,0.1383,0.2694,0.379486043,0.253776435,0.078549848,Austin Riley,18360,663586
2021,Victor Robles,WSN,4.680815657,0.917647058,0.252293577,0.357798165,0.389908256,0.188235294,0.4979,0.2979,0.2043,0.2255,0.5362,0.2383,84.12546115,19.91495316,0.0255,108.349,0.2723,0.2832,0.701,0.4654,0.5848,0.8531,0.7611,0.4362,0.6233,0.1112,0.1575,0.2687,0.273812965,0.230352303,0.089430894,Victor Robles,18363,645302
2021,Ryan Mountcastle,BAL,3.151520017,0.827160493,0.221052631,0.352631578,0.426315789,0.080246913,0.3974,0.3237,0.2789,0.1632,0.4974,0.3395,89.0547389,16.34513132,0.1184,114.598,0.3974,0.415,0.7738,0.5512,0.6007,0.7982,0.7059,0.3795,0.657,0.1621,0.1203,0.2824,0.335019058,0.274744027,0.06996587,Ryan Mountcastle,18373,663624
2021,Ronald Acuña Jr.,ATL,6.148737087,0.686868686,0.230414746,0.313364055,0.456221198,0.08080808,0.47,0.3364,0.1935,0.129,0.4839,0.3871,93.84444625,18.21787064,0.2028,117.932,0.5392,0.2394,0.6968,0.4279,0.6127,0.8173,0.75,0.412,0.5306,0.107,0.1484,0.2553,0.411972346,0.236111111,0.136111111,Ronald Acuna Jr.,18401,660670
2021,Trent Grisham,SDP,5.149465301,1.12,0.215976331,0.414201183,0.369822485,0.072,0.3879,0.3764,0.2356,0.1609,0.5431,0.296,88.82182776,12.25106154,0.0517,109.385,0.3649,0.2072,0.655,0.4018,0.6339,0.8768,0.806,0.4345,0.556,0.078,0.1919,0.2698,0.320393987,0.225806451,0.102466793,Trent Grisham,18564,663757
2021,Luis Arraez,MIN,4.3578942,1.638888888,0.261658031,0.458549222,0.279792746,0.018518518,0.2953,0.3627,0.342,0.0855,0.6321,0.2824,88.44025974,9.869168527,0.0233,104.194,0.3057,0.2756,0.6236,0.4324,0.8462,0.9351,0.904,0.4506,0.6326,0.0415,0.1929,0.2344,0.321001655,0.100208768,0.089770354,Luis Arraez,18568,650333
2021,Ke'Bryan Hayes,PIT,5.560345939,2.242857142,0.180505415,0.566787003,0.252707581,0.028571428,0.2419,0.4368,0.3213,0.1877,0.4549,0.3574,90.15636364,2.59353449,0.0505,110.983,0.4513,0.297,0.6252,0.4347,0.6326,0.9179,0.8048,0.4197,0.6212,0.0849,0.1984,0.2833,0.301292466,0.219696969,0.078282828,Ke'Bryan Hayes,18577,663647
2021,Jared Walsh,LAA,2.465500233,1.614035087,0.217847769,0.482939632,0.299212598,0.122807017,0.4173,0.3727,0.21,0.1785,0.4619,0.3596,89.60504393,7.769787695,0.1129,114.784,0.4121,0.344,0.6943,0.4902,0.6659,0.8425,0.7703,0.4176,0.5744,0.1126,0.1543,0.2668,0.357296322,0.259829059,0.082051282,Jared Walsh,18607,665120
2021,Guillermo Heredia,ATL,2.243920965,1.217948717,0.227678571,0.424107142,0.348214285,0.102564102,0.4222,0.3378,0.24,0.2089,0.4889,0.3022,86.55312674,12.70272282,0.04,109.707,0.3467,0.2949,0.7697,0.4881,0.5191,0.8812,0.7515,0.407,0.5965,0.1213,0.1235,0.2448,0.292205414,0.233429394,0.09221902,Guillermo Heredia,18721,628338
2021,Brandon Lowe,TBR,3.832119793,0.777777777,0.217391304,0.342391304,0.440217391,0.074074074,0.4313,0.3235,0.2453,0.1779,0.469,0.3531,89.33587381,16.93089626,0.1402,111.248,0.4313,0.3377,0.7939,0.5242,0.546,0.7826,0.6925,0.4087,0.6211,0.1612,0.1086,0.2698,0.363361899,0.271544715,0.110569105,Brandon Lowe,18882,664040
2021,Will Smith,LAD,4.1075592,0.68,0.222222222,0.314814814,0.462962962,0.046666666,0.3735,0.3858,0.2407,0.1204,0.5062,0.3735,90.11728395,19.36589446,0.108,108.597,0.4383,0.2472,0.644,0.4188,0.6986,0.8549,0.8025,0.4322,0.5768,0.0827,0.1962,0.2788,0.363903747,0.201596806,0.115768463,Will Smith,19197,669257
2021,Yuli Gurriel,HOU,1.966403719,1.054347826,0.202531645,0.4092827,0.388185654,0.141304347,0.3608,0.3861,0.2532,0.1688,0.4937,0.3376,89.84472244,13.40721523,0.0338,109.121,0.4135,0.2977,0.622,0.4276,0.8191,0.9247,0.8806,0.4005,0.5967,0.051,0.1859,0.2369,0.363231039,0.112396694,0.097520661,Yuli Gurriel,19198,493329
2021,Lourdes Gurriel Jr.,TOR,2.499583293,1.328467153,0.208436724,0.451612903,0.339950372,0.0729927,0.3926,0.3407,0.2667,0.1284,0.5457,0.3259,89.72506461,10.46248066,0.0963,110.72,0.4272,0.3728,0.6953,0.5087,0.6555,0.8649,0.7761,0.4213,0.671,0.1139,0.1622,0.2761,0.332845936,0.188539741,0.059149722,Lourdes Gurriel Jr.,19238,666971
2021,Pete Alonso,NYM,3.479981737,0.904255319,0.182648401,0.388127853,0.429223744,0.090425531,0.4132,0.3196,0.2671,0.1553,0.4658,0.379,91.01921839,14.70425576,0.1484,118.395,0.4726,0.3501,0.7135,0.493,0.6393,0.8636,0.767,0.3934,0.5871,0.1149,0.1379,0.2528,0.362614955,0.199372056,0.094191522,Pete Alonso,19251,624413
2021,Garrett Hampson,COL,7.218786672,1.041322314,0.225705329,0.394984326,0.379310344,0.066115702,0.3824,0.3471,0.2706,0.1235,0.5235,0.3529,86.98611864,12.99350139,0.05,107.034,0.3118,0.2711,0.6456,0.4425,0.5679,0.8774,0.7746,0.4577,0.6053,0.0997,0.1957,0.2954,0.288218846,0.238866396,0.066801619,Garrett Hampson,19262,641658
2021,Adolis García,TEX,5.063999119,1.069620253,0.161538461,0.433333333,0.405128205,0.075949367,0.4476,0.312,0.2404,0.0921,0.5192,0.3887,90.95486779,14.71633363,0.1151,112.415,0.4527,0.3971,0.7547,0.5407,0.5537,0.7816,0.6814,0.4015,0.6141,0.1722,0.1304,0.3026,0.314225237,0.311897106,0.051446945,Adolis Garcia,19287,666969
2021,Randy Arozarena,TBR,5.906063734,1.483333333,0.17906336,0.490358126,0.330578512,0.108333333,0.4121,0.3654,0.2225,0.1813,0.4973,0.3214,89.87743733,7.631030749,0.0824,112.566,0.4203,0.2878,0.6745,0.4403,0.588,0.7602,0.692,0.3943,0.5795,0.1355,0.171,0.3066,0.349597376,0.281456953,0.092715231,Randy Arozarena,19290,668227
2021,Nick Solak,TEX,4.339077941,1.798076923,0.17094017,0.532763532,0.296296296,0.096153846,0.3775,0.369,0.2535,0.1859,0.5211,0.293,86.92578685,6.97189095,0.0648,110.561,0.3324,0.3418,0.6294,0.4581,0.689,0.8432,0.7747,0.4046,0.6125,0.1032,0.1894,0.2926,0.299074933,0.209393346,0.066536203,Nick Solak,19294,669256
2021,Bryan Reynolds,PIT,5.126238759,1.095541401,0.255656108,0.389140271,0.355203619,0.03821656,0.4221,0.3409,0.237,0.1512,0.5034,0.3454,89.37981859,13.36002272,0.1036,112.733,0.4077,0.2843,0.7821,0.4878,0.5871,0.8783,0.778,0.4087,0.5681,0.1083,0.1227,0.231,0.385008576,0.184210526,0.116099071,Bryan Reynolds,19326,668804
2021,Nicky Lopez,KCR,7.06059859,2.37113402,0.213942307,0.552884615,0.233173076,0.051546391,0.3219,0.3881,0.29,0.1598,0.589,0.2511,86.8272308,2.829734857,0.0068,107.885,0.2648,0.2823,0.6432,0.4436,0.75,0.928,0.8653,0.4468,0.6195,0.0597,0.1914,0.2512,0.328687225,0.130973451,0.086725663,Nicky Lopez,19339,670032
2021,Sean Murphy,OAK,1.253968246,0.965217391,0.19858156,0.393617021,0.407801418,0.12173913,0.4504,0.3369,0.2128,0.1879,0.4716,0.3404,89.21637289,15.39412811,0.1135,112.821,0.422,0.3163,0.6932,0.4758,0.5566,0.8592,0.7432,0.4233,0.6317,0.1222,0.1712,0.2934,0.309281543,0.254464285,0.089285714,Sean Murphy,19352,669221
2021,Austin Hays,BAL,4.770887695,1.122448979,0.183246073,0.431937172,0.384816753,0.1292517,0.426,0.3325,0.2416,0.1636,0.5299,0.3065,88.84162304,12.53253973,0.0909,110.285,0.3896,0.3319,0.6431,0.4624,0.5915,0.8883,0.7646,0.4195,0.6049,0.1088,0.186,0.2948,0.328393046,0.202268431,0.052930056,Austin Hays,19363,669720
2021,Tommy Edman,STL,6.293089926,1.426136363,0.217948717,0.459706959,0.322344322,0.0625,0.442,0.3225,0.2355,0.1594,0.5489,0.2917,87.57687787,9.496972656,0.0435,112.927,0.3533,0.312,0.6756,0.473,0.7599,0.9257,0.8648,0.4427,0.5673,0.0639,0.183,0.2469,0.300787281,0.13748191,0.054992764,Tommy Edman,19470,669242
2021,Yordan Alvarez,HOU,2.910665244,0.967532467,0.230964467,0.378172588,0.390862944,0.045454545,0.3519,0.3747,0.2734,0.1291,0.4759,0.3949,93.15025182,14.1065742,0.1595,116.442,0.5418,0.3025,0.6211,0.4299,0.6276,0.9109,0.7913,0.3998,0.5552,0.0897,0.1941,0.2838,0.369498233,0.242474916,0.08361204,Yordan Alvarez,19556,670541
2021,Nathaniel Lowe,TEX,4.69678385,1.990825688,0.180904522,0.54522613,0.273869346,0.027522935,0.2638,0.3995,0.3367,0.1457,0.4975,0.3568,90.82563207,4.978919561,0.0955,113.893,0.4548,0.2685,0.6789,0.4467,0.6699,0.8537,0.7912,0.434,0.5903,0.0933,0.168,0.2612,0.337003602,0.252336448,0.124610591,Nathaniel Lowe,19566,663993
2021,Chas McCormick,HOU,3.738052088,0.848101265,0.219251336,0.35828877,0.422459893,0.050632911,0.4278,0.2995,0.2727,0.1176,0.5241,0.3583,90.30695396,18.62593609,0.1016,108.159,0.4866,0.2821,0.6937,0.4642,0.505,0.7386,0.6594,0.4424,0.575,0.1581,0.1776,0.3357,0.326522875,0.325,0.078125,Chas McCormick,19599,676801
2021,Vladimir Guerrero Jr.,TOR,3.118893832,1.226519337,0.1875,0.447580645,0.364919354,0.077348066,0.3992,0.3548,0.246,0.1069,0.4758,0.4173,95.12007955,9.354787335,0.1512,117.391,0.5524,0.2829,0.761,0.4727,0.5584,0.8404,0.7386,0.397,0.6275,0.1236,0.1267,0.2503,0.419047874,0.157593123,0.123209169,Vladimir Guerrero Jr.,19611,665489
2021,Bo Bichette,TOR,6.041827986,1.616883116,0.205128205,0.49112426,0.303747534,0.064935064,0.2939,0.3708,0.3353,0.1479,0.4892,0.3629,91.44684103,7.299920968,0.0986,115.485,0.4753,0.4248,0.8077,0.5782,0.6867,0.8886,0.7997,0.4007,0.6464,0.1158,0.1035,0.2192,0.353859481,0.198550724,0.057971014,Bo Bichette,19612,666182
2021,Fernando Tatis Jr.,SDP,5.320526053,1.007633587,0.198170731,0.402439024,0.399390243,0.114503816,0.4802,0.304,0.2158,0.1489,0.3708,0.4802,93.88170494,13.79118831,0.2128,116.595,0.5562,0.3326,0.8061,0.5128,0.4785,0.8021,0.6721,0.3807,0.5971,0.1681,0.1023,0.2704,0.402678555,0.28021978,0.113553113,Fernando Tatis Jr.,19709,665487
2021,Josh Rojas,ARI,4.810482137,1.773195876,0.229226361,0.492836676,0.277936962,0.020618556,0.3732,0.3846,0.2422,0.114,0.5926,0.2934,88.16810345,8.424970956,0.0479,104.554,0.307,0.2438,0.6381,0.4188,0.6433,0.8567,0.7876,0.4439,0.5982,0.0889,0.1995,0.2884,0.327240519,0.249090909,0.105454545,Josh Rojas,19734,668942
2021,Shohei Ohtani,LAA,6.855932482,0.935714285,0.214492753,0.379710144,0.405797101,0.05,0.48,0.3,0.22,0.1086,0.44,0.4514,93.58953715,16.75851795,0.2229,119.046,0.5343,0.3015,0.7199,0.4582,0.5276,0.7725,0.6717,0.3745,0.5712,0.1503,0.1438,0.2941,0.39348962,0.295774647,0.150234741,Shohei Ohtani,19755,660271
2021,Abraham Toro,- - -,3.586071927,0.959349593,0.148409893,0.41696113,0.434628975,0.073170731,0.3392,0.3852,0.2756,0.1731,0.5265,0.3004,86.80462668,13.69811404,0.0742,108.994,0.3357,0.3368,0.6677,0.4794,0.7604,0.9005,0.8444,0.4308,0.6027,0.0746,0.1758,0.2503,0.302865089,0.144,0.082666666,Abraham Toro,19844,647351
2021,Pavin Smith,ARI,3.888082033,1.491935483,0.211734693,0.471938775,0.31632653,0.072580645,0.3588,0.3893,0.2519,0.201,0.4529,0.3461,87.18928372,8.965280338,0.0509,110.814,0.4275,0.2867,0.5928,0.421,0.7036,0.9222,0.8387,0.4388,0.6128,0.0679,0.2139,0.2818,0.318217506,0.194495412,0.07706422,Pavin Smith,19892,656976
2021,Daulton Varsho,ARI,5.692077468,0.842696629,0.215311004,0.358851674,0.42583732,0.15730337,0.3807,0.3578,0.2615,0.2018,0.4587,0.3394,87.74142485,18.04942801,0.0734,110.873,0.3991,0.3512,0.7137,0.509,0.6777,0.8391,0.7762,0.4352,0.5714,0.1139,0.1402,0.2541,0.322039521,0.212698412,0.095238095,Daulton Varsho,19918,662139
2021,Gavin Lux,LAD,5.586220162,1.5,0.212598425,0.472440944,0.314960629,0.0875,0.4134,0.3504,0.2362,0.126,0.5709,0.3031,89.77046937,11.34874047,0.0394,109.72,0.4016,0.2634,0.7217,0.4656,0.5755,0.8845,0.7869,0.4414,0.5722,0.0992,0.1631,0.2623,0.303316388,0.217847769,0.107611548,Gavin Lux,19955,666158
2021,Bobby Dalbec,BOS,4.644825878,0.867256637,0.194656488,0.374045801,0.431297709,0.03539823,0.3931,0.3397,0.2672,0.0992,0.5229,0.3779,92.44809309,17.29706137,0.2023,115.553,0.4809,0.3308,0.7308,0.5041,0.5,0.7263,0.6422,0.4332,0.6203,0.1803,0.1531,0.3333,0.333807811,0.34437086,0.061810154,Bobby Dalbec,19966,666915
2021,Juan Soto,WSN,3.500271579,1.831932773,0.185990338,0.526570048,0.287439613,0.06722689,0.3116,0.4348,0.2536,0.1594,0.4493,0.3913,92.95351279,5.772687935,0.1329,116.575,0.5242,0.1514,0.6285,0.3499,0.6261,0.8868,0.8209,0.416,0.5367,0.0627,0.2003,0.263,0.420239643,0.142201834,0.221712538,Juan Soto,20123,665742
2021,Dylan Carlson,STL,3.95906584,1.006756756,0.246192893,0.378172588,0.375634517,0.054054054,0.4095,0.299,0.2915,0.1281,0.5854,0.2864,88.20790816,15.0630107,0.0702,108.981,0.3058,0.2746,0.6876,0.4486,0.5846,0.8295,0.7427,0.4213,0.5897,0.1154,0.1731,0.2885,0.335811893,0.24555735,0.092084006,Dylan Carlson,20126,666185
2021,Jazz Chisholm Jr.,MIA,6.986880385,1.565656565,0.203761755,0.485893416,0.310344827,0.08080808,0.4012,0.321,0.2778,0.1759,0.5154,0.3086,90.20313725,9.003385825,0.0864,112.056,0.4167,0.3336,0.6561,0.4684,0.6136,0.8175,0.733,0.4179,0.5996,0.125,0.1863,0.3113,0.312474068,0.285996055,0.067061143,Jazz Chisholm Jr.,20454,665862
2021,Trevor Larnach,MIN,2.254832563,1.303571428,0.183544303,0.462025316,0.354430379,0.071428571,0.4304,0.3038,0.2658,0.1266,0.538,0.3354,89.98417722,13.11379734,0.0949,116.034,0.4051,0.2783,0.6694,0.4385,0.3819,0.7771,0.629,0.4096,0.5581,0.1627,0.1808,0.3435,0.300489268,0.34551495,0.102990033,Trevor Larnach,21501,663616
2021,Jonathan India,CIN,5.111055207,1.318181818,0.225316455,0.440506329,0.334177215,0.083333333,0.5076,0.3182,0.1742,0.1566,0.5025,0.3409,87.63164557,13.11450628,0.096,110.204,0.3813,0.25,0.5817,0.3899,0.6099,0.8673,0.7718,0.4217,0.5515,0.0889,0.2138,0.3027,0.362658728,0.223454833,0.112519809,Jonathan India,21523,663697
2021,Alec Bohm,PHI,3.576520683,2.322580645,0.245421245,0.527472527,0.227106227,0.064516129,0.2857,0.3993,0.315,0.1209,0.4982,0.381,92.04391288,5.599852615,0.0659,111.647,0.4945,0.309,0.7478,0.4889,0.6885,0.8031,0.7604,0.41,0.6163,0.1172,0.1482,0.2654,0.285010656,0.26618705,0.074340527,Alec Bohm,21618,664761
2021,Akil Baddoo,DET,7.27940015,1.026086956,0.207482993,0.401360544,0.391156462,0.095652173,0.3776,0.3503,0.2721,0.1769,0.5102,0.3129,85.99727625,13.75799353,0.0884,111.751,0.3231,0.2767,0.7036,0.459,0.594,0.7858,0.7196,0.4271,0.5792,0.1287,0.1489,0.2777,0.328751862,0.264642082,0.097613882,Akil Baddoo,22168,668731
2021,Jarred Kelenic,SEA,4.255916284,1.03125,0.155844155,0.428571428,0.415584415,0.125,0.4052,0.3448,0.25,0.1853,0.5216,0.2931,87.52869395,14.40913086,0.0991,110.906,0.3922,0.3283,0.683,0.4753,0.6021,0.8517,0.7507,0.4144,0.5782,0.1185,0.1625,0.281,0.270231128,0.281167108,0.095490716,Jarred Kelenic,22558,672284
2021,Wander Franco,TBR,5.957489011,1.321428571,0.204081632,0.453061224,0.342857142,0.083333333,0.3592,0.3959,0.2449,0.1633,0.5469,0.2898,88.24326371,9.740000199,0.049,109.563,0.3755,0.3247,0.7411,0.4941,0.7547,0.9096,0.8493,0.4069,0.5974,0.0745,0.1426,0.2171,0.34776662,0.12012987,0.077922077,Wander Franco,23667,677551
2021,Andrew Vaughn,CHW,2.180088675,1.215517241,0.199376947,0.439252336,0.361370716,0.034482758,0.3489,0.3614,0.2897,0.1371,0.5078,0.3551,91.04137686,9.718620659,0.109,114.977,0.4642,0.3205,0.6442,0.4533,0.614,0.8996,0.7805,0.4102,0.5906,0.0995,0.1852,0.2847,0.306457242,0.215351812,0.087420042,Andrew Vaughn,26197,683734
2022,Albert Pujols,STL,1.392107774,0.837606837,0.166666666,0.379844961,0.453488372,0.136752136,0.5349,0.2907,0.1744,0.1938,0.4031,0.4031,91.21279221,16.36081335,0.1202,111.652,0.4729,0.3686,0.6581,0.4823,0.6903,0.9106,0.8084,0.3928,0.604,0.0924,0.1653,0.2578,0.37988638,0.156695156,0.079772079,Albert Pujols,1177,405395
2022,Miguel Cabrera,DET,1.332541528,2.12,0.222591362,0.528239202,0.249169435,0.026666666,0.3455,0.3754,0.2791,0.103,0.6645,0.2326,89.89297659,4.980802708,0.0465,111.02,0.3821,0.3451,0.7389,0.5021,0.6598,0.8285,0.7588,0.3987,0.6166,0.1211,0.1491,0.2702,0.275267964,0.233256351,0.064665127,Miguel Cabrera,1744,408234
2022,David Peralta,- - -,2.53280439,0.882352941,0.226586102,0.362537764,0.410876132,0.139705882,0.3897,0.3927,0.2175,0.1752,0.4894,0.3353,90.3350465,15.05785506,0.0846,113.007,0.4411,0.3585,0.709,0.5033,0.5896,0.8731,0.7546,0.4131,0.6041,0.1235,0.1492,0.2727,0.31471829,0.232653061,0.083673469,David Peralta,2136,444482
2022,Carlos Santana,- - -,1.001670084,0.894039735,0.168604651,0.39244186,0.438953488,0.15231788,0.4841,0.3333,0.1826,0.1797,0.4696,0.3507,90.74331168,15.36747138,0.0928,111.263,0.4493,0.2566,0.6663,0.4259,0.7042,0.8594,0.8045,0.4134,0.5751,0.0833,0.1767,0.2599,0.307997921,0.173913043,0.140316205,Carlos Santana,2396,467793
2022,Nelson Cruz,WSN,3.037968297,1.851063829,0.192771084,0.524096385,0.28313253,0.09574468,0.3524,0.3614,0.2861,0.1596,0.5181,0.3223,90.93963176,7.176200519,0.0925,113.807,0.4567,0.3517,0.7481,0.5065,0.5714,0.8007,0.7037,0.3906,0.6134,0.1501,0.127,0.2771,0.291587421,0.234714003,0.096646942,Nelson Cruz,2434,443558
2022,Tommy Pham,- - -,4.545089436,1.424242424,0.183673469,0.479591836,0.336734693,0.075757575,0.375,0.375,0.25,0.1352,0.4821,0.3827,92.15282202,7.713864696,0.0791,112.554,0.4821,0.255,0.6281,0.4196,0.5574,0.8732,0.7659,0.4411,0.6254,0.0982,0.2076,0.3058,0.303853898,0.268488745,0.090032154,Tommy Pham,2967,502054
2022,Anthony Rizzo,NYY,3.690712589,0.672222222,0.175342465,0.331506849,0.493150684,0.105555555,0.4809,0.2951,0.224,0.1749,0.5,0.3251,89.40575235,19.33561644,0.1093,113.284,0.4071,0.3212,0.656,0.4595,0.6508,0.8811,0.7866,0.4131,0.5675,0.098,0.1681,0.2661,0.352340512,0.184306569,0.105839416,Anthony Rizzo,3473,519203
2022,Eric Hosmer,- - -,0.949154846,2.25,0.179810725,0.567823343,0.25236593,0.0875,0.3912,0.347,0.2618,0.2271,0.4984,0.2744,88.37642428,3.074524023,0.0568,112.941,0.3975,0.3706,0.6763,0.4886,0.7174,0.9336,0.8329,0.3859,0.5776,0.0816,0.1558,0.2375,0.313026486,0.15274463,0.088305489,Eric Hosmer,3516,543333
2022,Joey Votto,CIN,1.530483403,1.19047619,0.182222222,0.444444444,0.373333333,0.071428571,0.4,0.36,0.24,0.1156,0.5467,0.3378,89.7264574,14.23439471,0.1111,111.863,0.4089,0.2882,0.7129,0.4651,0.6087,0.7987,0.73,0.4166,0.5771,0.1256,0.1409,0.2664,0.309642239,0.257978723,0.117021276,Joey Votto,4314,458015
2022,Giancarlo Stanton,NYY,0.852808596,1.205882352,0.147727272,0.46590909,0.386363636,0.098039215,0.3561,0.3826,0.2614,0.1402,0.4697,0.3902,94.96273467,10.8125854,0.1925,119.838,0.5208,0.3066,0.6259,0.4313,0.5465,0.7467,0.6599,0.3905,0.5796,0.1467,0.1825,0.3292,0.326902491,0.303097345,0.110619469,Giancarlo Stanton,4949,519317
2022,Josh Donaldson,NYY,2.212526258,1.115384615,0.181547619,0.431547619,0.386904761,0.084615384,0.4673,0.3631,0.1696,0.1458,0.5208,0.3333,90.6573111,12.03388089,0.0982,111.724,0.4315,0.3269,0.6907,0.4729,0.5892,0.7546,0.6861,0.4012,0.6374,0.1484,0.1599,0.3084,0.301558144,0.271062271,0.098901098,Josh Donaldson,5038,518626
2022,Justin Turner,LAD,2.78573092,0.738095238,0.245478036,0.320413436,0.434108527,0.059523809,0.3592,0.3488,0.292,0.1266,0.553,0.3204,89.45104032,18.41769425,0.0801,108.86,0.4057,0.3132,0.7251,0.4832,0.7335,0.8674,0.8164,0.4127,0.5771,0.0886,0.1465,0.2351,0.34277014,0.167293233,0.093984962,Justin Turner,5235,457759
